"C_HLEVEL"|"C_FULLNAME"|"C_NAME"|"C_SYNONYM_CD"|"C_VISUALATTRIBUTES"|"C_TOTALNUM"|"C_BASECODE"|"C_METADATAXML"|"C_FACTTABLECOLUMN"|"C_TABLENAME"|"C_COLUMNNAME"|"C_COLUMNDATATYPE"|"C_OPERATOR"|"C_DIMCODE"|"C_COMMENT"|"C_TOOLTIP"|"M_APPLIED_PATH"|"UPDATE_DATE"|"DOWNLOAD_DATE"|"IMPORT_DATE"|"SOURCESYSTEM_CD"|"VALUETYPE_CD"|"M_EXCLUSION_CD"|"C_PATH"|"C_SYMBOL"|"PCORI_BASECODE"
3|"\PCORI\DEMOGRAPHIC\RACE\04\"|"Native hawaiian or other pacific islander"|"N"|"LAE"||"RACE:04"|""|"PATIENT_NUM"|"PATIENT_DIMENSION"|"RACE_CD"|"T"|"IN"|"'04','api','asian/pac. isl'"|""|"Native Hawaiian or Other Pacific Islander; A person having origins in any of the original peoples of Hawaii, Guam, Samoa, or other Pacific Islands."|"@"|2001/01/01 12:00:00 AM|2001/01/01 12:00:00 AM|2001/01/01 12:00:00 AM|"PCORNET_CDM"|""|""|"\PCORI\DEMOGRAPHIC\RACE\"|"04"|"04"
2|"\PCORI\DEMOGRAPHIC\BIRTH_TIME\"|"BIRTH_TIME"|"N"|"LHE"||"DEMOGRAPHIC:BIRTH_TIME"|"<?xml version=""1.0"" encoding=""UTF-8""?>        <ValueMetadata>          <Version>3.2</Version>          <CreationDateTime>01/26/2011 00:00:00</CreationDateTime>          <DataType>String</DataType>          <Oktousevalues>Y</Oktousevalues>          <UnitValues>            <NormalUnits>TIME</NormalUnits>          </UnitValues>        </ValueMetadata>        "|"concept_cd"|"CONCEPT_DIMENSION"|"concept_path"|"T"|"like"|"\PCORI\DEMOGRAPHIC\BIRTH_TIME\"|"Added scheme to baasecode:BIRTH_TIME:"|"Time of birth."|"@"|2014/06/05 12:00:00 AM|2014/06/05 12:00:00 AM|2014/06/05 12:00:00 AM|"PCORNET_CDM"|""|""|"\PCORI\DEMOGRAPHIC\"|"BIRTH_TIME"|"DEMOGRAPHIC:BIRTH_TIME"
4|"\PCORI\DEMOGRAPHIC\Age\>= 85 years old\108\"|" 108 years old"|"N"|"LAE"||"DEM|AGE:108"|""|"patient_num"|"patient_dimension"|"birth_date"|"N"|"BETWEEN"|"getdate() - (365.25 *109) AND getdate() - (365.25 * 108) "|""|"Demographics \ Age \ >= 85 years old \ 108 years old"|"@"|2010/08/18 10:59:52 AM|2010/08/18 10:59:52 AM|2010/08/18 10:59:52 AM|"DEM2FACT CONVERT"|""|""|"\PCORI\DEMOGRAPHIC\Age\>= 85 years old\"|"108"|"DEM|AGE:108"
4|"\PCORI\DEMOGRAPHIC\Age\>= 85 years old\109\"|" 109 years old"|"N"|"LAE"||"DEM|AGE:109"|""|"patient_num"|"patient_dimension"|"birth_date"|"N"|"BETWEEN"|"getdate() - (365.25 *110) AND getdate() - (365.25 * 109) "|""|"Demographics \ Age \ >= 85 years old \ 109 years old"|"@"|2010/08/18 10:59:52 AM|2010/08/18 10:59:52 AM|2010/08/18 10:59:52 AM|"DEM2FACT CONVERT"|""|""|"\PCORI\DEMOGRAPHIC\Age\>= 85 years old\"|"109"|"DEM|AGE:109"
4|"\PCORI\DEMOGRAPHIC\Age\>= 85 years old\110\"|" 110 years old"|"N"|"LAE"||"DEM|AGE:110"|""|"patient_num"|"patient_dimension"|"birth_date"|"N"|"BETWEEN"|"getdate() - (365.25 * 111) AND getdate() - (365.25 * 110) "|""|"Demographics \ Age \ >= 85 years old \ 110 years old"|"@"|2010/08/18 10:59:52 AM|2010/08/18 10:59:52 AM|2010/08/18 10:59:52 AM|"DEM2FACT CONVERT"|""|""|"\PCORI\DEMOGRAPHIC\Age\>= 85 years old\"|"110"|"DEM|AGE:110"
2|"\PCORI\DEMOGRAPHIC\RAW_RACE\"|"RAW_RACE"|"N"|"LHE"||"DEMOGRAPHIC:RAW_RACE"|"<?xml version=""1.0"" encoding=""UTF-8""?>        <ValueMetadata>          <Version>3.2</Version>          <CreationDateTime>01/26/2011 00:00:00</CreationDateTime>          <DataType>String</DataType>          <Oktousevalues>Y</Oktousevalues>          <UnitValues>            <NormalUnits></NormalUnits>          </UnitValues>        </ValueMetadata>        "|"concept_cd"|"CONCEPT_DIMENSION"|"concept_path"|"T"|"like"|"\PCORI\DEMOGRAPHIC\RAW_RACE\"|"Added scheme to baasecode:RAW_RACE:"|"Optional field for originating value of field, prior to mapping into the PCORnet CDM value set."|"@"|2014/06/05 12:00:00 AM|2014/06/05 12:00:00 AM|2014/06/05 12:00:00 AM|"PCORNET_CDM"|""|""|"\PCORI\DEMOGRAPHIC\"|"RAW_RACE"|"DEMOGRAPHIC:RAW_RACE"
6|"\PCORI\DEMOGRAPHIC\Age\0-9 years old\0 years old\2 months old\77 days old\"|"77 days old"|"N"|"LAE"||"DEM|AGE:77day"|""|"patient_num"|"patient_dimension"|"birth_date"|"N"|"BETWEEN"|"getdate() - 78 AND getdate() - 77"|""|"Demographics \ Age \ 0-9 years old \ 0 years old \ 2 months old \ 77 days old"|"@"|2010/08/18 12:00:00 AM|2010/08/18 12:00:00 AM|2010/08/18 12:00:00 AM|"lcp5_jgk"|""|""|""|""|"DEM|AGE:77day"
6|"\PCORI\DEMOGRAPHIC\Age\0-9 years old\0 years old\2 months old\78 days old\"|"78 days old"|"N"|"LAE"||"DEM|AGE:78day"|""|"patient_num"|"patient_dimension"|"birth_date"|"N"|"BETWEEN"|"getdate() - 79 AND getdate() - 78"|""|"Demographics \ Age \ 0-9 years old \ 0 years old \ 2 months old \ 78 days old"|"@"|2010/08/18 12:00:00 AM|2010/08/18 12:00:00 AM|2010/08/18 12:00:00 AM|"lcp5_jgk"|""|""|""|""|"DEM|AGE:78day"
5|"\PCORI\DEMOGRAPHIC\Age\0-9 years old\0 years old\9 months old\"|"09 months old"|"N"|"LAE"||"DEM|AGE:9mo"|""|"patient_num"|"patient_dimension"|"birth_date"|"N"|"BETWEEN"|"getdate() - (30.4375*10) AND getdate() - (30.4375*9)"|""|"Demographics \ Age \ 0-9 years old \ 0 years old \ 9 months old"|"@"|2010/08/18 12:00:00 AM|2010/08/18 12:00:00 AM|2010/08/18 12:00:00 AM|"lcp5_jgk"|""|""|""|""|"DEM|AGE:9mo"
5|"\PCORI\DEMOGRAPHIC\Age\0-9 years old\1 year old\13 months old\"|"13 months old"|"N"|"LAE"||"DEM|AGE:13mo"|""|"patient_num"|"patient_dimension"|"birth_date"|"N"|"BETWEEN"|"getdate() - (30.4375*14) AND getdate() - (30.4375*13)"|""|"Demographics \ Age \ 0-9 years old \ 1 years old \ 13 months old"|"@"|2010/08/18 12:00:00 AM|2010/08/18 12:00:00 AM|2010/08/18 12:00:00 AM|"lcp5_jgk"|""|""|""|""|"DEM|AGE:13mo"
5|"\PCORI\DEMOGRAPHIC\Age\0-9 years old\1 year old\14 months old\"|"14 months old"|"N"|"LAE"||"DEM|AGE:14mo"|""|"patient_num"|"patient_dimension"|"birth_date"|"N"|"BETWEEN"|"getdate() - (30.4375*15) AND getdate() - (30.4375*14)"|""|"Demographics \ Age \ 0-9 years old \ 1 years old \ 14 months old"|"@"|2010/08/18 12:00:00 AM|2010/08/18 12:00:00 AM|2010/08/18 12:00:00 AM|"lcp5_jgk"|""|""|""|""|"DEM|AGE:14mo"
5|"\PCORI\DEMOGRAPHIC\Age\0-9 years old\1 year old\15 months old\"|"15 months old"|"N"|"LAE"||"DEM|AGE:15mo"|""|"patient_num"|"patient_dimension"|"birth_date"|"N"|"BETWEEN"|"getdate() - (30.4375*16) AND getdate() - (30.4375*15)"|""|"Demographics \ Age \ 0-9 years old \ 1 years old \ 15 months old"|"@"|2010/08/18 12:00:00 AM|2010/08/18 12:00:00 AM|2010/08/18 12:00:00 AM|"lcp5_jgk"|""|""|""|""|"DEM|AGE:15mo"
5|"\PCORI\DEMOGRAPHIC\Age\0-9 years old\1 year old\16 months old\"|"16 months old"|"N"|"LAE"||"DEM|AGE:16mo"|""|"patient_num"|"patient_dimension"|"birth_date"|"N"|"BETWEEN"|"getdate() - (30.4375*17) AND getdate() - (30.4375*16)"|""|"Demographics \ Age \ 0-9 years old \ 1 years old \ 16 months old"|"@"|2010/08/18 12:00:00 AM|2010/08/18 12:00:00 AM|2010/08/18 12:00:00 AM|"lcp5_jgk"|""|""|""|""|"DEM|AGE:16mo"
5|"\PCORI\DEMOGRAPHIC\Age\0-9 years old\1 year old\17 months old\"|"17 months old"|"N"|"LAE"||"DEM|AGE:17mo"|""|"patient_num"|"patient_dimension"|"birth_date"|"N"|"BETWEEN"|"getdate() - (30.4375*18) AND getdate() - (30.4375*17)"|""|"Demographics \ Age \ 0-9 years old \ 1 years old \ 17 months old"|"@"|2010/08/18 12:00:00 AM|2010/08/18 12:00:00 AM|2010/08/18 12:00:00 AM|"lcp5_jgk"|""|""|""|""|"DEM|AGE:17mo"
5|"\PCORI\DEMOGRAPHIC\Age\0-9 years old\1 year old\18 months old\"|"18 months old"|"N"|"LAE"||"DEM|AGE:18mo"|""|"patient_num"|"patient_dimension"|"birth_date"|"N"|"BETWEEN"|"getdate() - (30.4375*19) AND getdate() - (30.4375*18)"|""|"Demographics \ Age \ 0-9 years old \ 1 years old \ 18 months old"|"@"|2010/08/18 12:00:00 AM|2010/08/18 12:00:00 AM|2010/08/18 12:00:00 AM|"lcp5_jgk"|""|""|""|""|"DEM|AGE:18mo"
5|"\PCORI\DEMOGRAPHIC\Age\0-9 years old\1 year old\19 months old\"|"19 months old"|"N"|"LAE"||"DEM|AGE:19mo"|""|"patient_num"|"patient_dimension"|"birth_date"|"N"|"BETWEEN"|"getdate() - (30.4375*20) AND getdate() - (30.4375*19)"|""|"Demographics \ Age \ 0-9 years old \ 1 years old \ 19 months old"|"@"|2010/08/18 12:00:00 AM|2010/08/18 12:00:00 AM|2010/08/18 12:00:00 AM|"lcp5_jgk"|""|""|""|""|"DEM|AGE:19mo"
5|"\PCORI\DEMOGRAPHIC\Age\0-9 years old\1 year old\20 months old\"|"20 months old"|"N"|"LAE"||"DEM|AGE:20mo"|""|"patient_num"|"patient_dimension"|"birth_date"|"N"|"BETWEEN"|"getdate() - (30.4375*21) AND getdate() - (30.4375*20)"|""|"Demographics \ Age \ 0-9 years old \ 1 years old \ 20 months old"|"@"|2010/08/18 12:00:00 AM|2010/08/18 12:00:00 AM|2010/08/18 12:00:00 AM|"lcp5_jgk"|""|""|""|""|"DEM|AGE:20mo"
5|"\PCORI\DEMOGRAPHIC\Age\0-9 years old\1 year old\21 months old\"|"21 months old"|"N"|"LAE"||"DEM|AGE:21mo"|""|"patient_num"|"patient_dimension"|"birth_date"|"N"|"BETWEEN"|"getdate() - (30.4375*22) AND getdate() - (30.4375*21)"|""|"Demographics \ Age \ 0-9 years old \ 1 years old \ 21 months old"|"@"|2010/08/18 12:00:00 AM|2010/08/18 12:00:00 AM|2010/08/18 12:00:00 AM|"lcp5_jgk"|""|""|""|""|"DEM|AGE:21mo"
5|"\PCORI\DEMOGRAPHIC\Age\0-9 years old\1 year old\22 months old\"|"22 months old"|"N"|"LAE"||"DEM|AGE:22mo"|""|"patient_num"|"patient_dimension"|"birth_date"|"N"|"BETWEEN"|"getdate() - (30.4375*23) AND getdate() - (30.4375*22)"|""|"Demographics \ Age \ 0-9 years old \ 1 years old \ 22 months old"|"@"|2010/08/18 12:00:00 AM|2010/08/18 12:00:00 AM|2010/08/18 12:00:00 AM|"lcp5_jgk"|""|""|""|""|"DEM|AGE:22mo"
5|"\PCORI\DEMOGRAPHIC\Age\0-9 years old\1 year old\23 months old\"|"23 months old"|"N"|"LAE"||"DEM|AGE:23mo"|""|"patient_num"|"patient_dimension"|"birth_date"|"N"|"BETWEEN"|"getdate() - (30.4375*24) AND getdate() - (30.4375*23)"|""|"Demographics \ Age \ 0-9 years old \ 1 years old \ 23 months old"|"@"|2010/08/18 12:00:00 AM|2010/08/18 12:00:00 AM|2010/08/18 12:00:00 AM|"lcp5_jgk"|""|""|""|""|"DEM|AGE:23mo"
5|"\PCORI\DEMOGRAPHIC\Age\0-9 years old\1 year old\24 months old\"|"24 months old"|"N"|"LAE"||"DEM|AGE:24mo"|""|"patient_num"|"patient_dimension"|"birth_date"|"N"|"BETWEEN"|"getdate() - (30.4375*25) AND getdate() - (30.4375*24)"|""|"Demographics \ Age \ 0-9 years old \ 1 years old \ 24 months old"|"@"|2010/08/18 12:00:00 AM|2010/08/18 12:00:00 AM|2010/08/18 12:00:00 AM|"lcp5_jgk"|""|""|""|""|"DEM|AGE:24mo"
5|"\PCORI\DEMOGRAPHIC\Age\0-9 years old\2 years old\25 months old\"|"25 months old"|"N"|"LAE"||"DEM|AGE:25mo"|""|"patient_num"|"patient_dimension"|"birth_date"|"N"|"BETWEEN"|"getdate() - (30.4375*26) AND getdate() - (30.4375*25)"|""|"Demographics \ Age \ 0-9 years old \ 2 years old \ 25 months old"|"@"|2010/08/18 12:00:00 AM|2010/08/18 12:00:00 AM|2010/08/18 12:00:00 AM|"lcp5_jgk"|""|""|""|""|"DEM|AGE:25mo"
5|"\PCORI\DEMOGRAPHIC\Age\0-9 years old\2 years old\26 months old\"|"26 months old"|"N"|"LAE"||"DEM|AGE:26mo"|""|"patient_num"|"patient_dimension"|"birth_date"|"N"|"BETWEEN"|"getdate() - (30.4375*27) AND getdate() - (30.4375*26)"|""|"Demographics \ Age \ 0-9 years old \ 2 years old \ 26 months old"|"@"|2010/08/18 12:00:00 AM|2010/08/18 12:00:00 AM|2010/08/18 12:00:00 AM|"lcp5_jgk"|""|""|""|""|"DEM|AGE:26mo"
5|"\PCORI\DEMOGRAPHIC\Age\0-9 years old\2 years old\27 months old\"|"27 months old"|"N"|"LAE"||"DEM|AGE:27mo"|""|"patient_num"|"patient_dimension"|"birth_date"|"N"|"BETWEEN"|"getdate() - (30.4375*28) AND getdate() - (30.4375*27)"|""|"Demographics \ Age \ 0-9 years old \ 2 years old \ 27 months old"|"@"|2010/08/18 12:00:00 AM|2010/08/18 12:00:00 AM|2010/08/18 12:00:00 AM|"lcp5_jgk"|""|""|""|""|"DEM|AGE:27mo"
5|"\PCORI\DEMOGRAPHIC\Age\0-9 years old\2 years old\28 months old\"|"28 months old"|"N"|"LAE"||"DEM|AGE:28mo"|""|"patient_num"|"patient_dimension"|"birth_date"|"N"|"BETWEEN"|"getdate() - (30.4375*29) AND getdate() - (30.4375*28)"|""|"Demographics \ Age \ 0-9 years old \ 2 years old \ 28 months old"|"@"|2010/08/18 12:00:00 AM|2010/08/18 12:00:00 AM|2010/08/18 12:00:00 AM|"lcp5_jgk"|""|""|""|""|"DEM|AGE:28mo"
5|"\PCORI\DEMOGRAPHIC\Age\0-9 years old\2 years old\29 months old\"|"29 months old"|"N"|"LAE"||"DEM|AGE:29mo"|""|"patient_num"|"patient_dimension"|"birth_date"|"N"|"BETWEEN"|"getdate() - (30.4375*30) AND getdate() - (30.4375*29)"|""|"Demographics \ Age \ 0-9 years old \ 2 years old \ 29 months old"|"@"|2010/08/18 12:00:00 AM|2010/08/18 12:00:00 AM|2010/08/18 12:00:00 AM|"lcp5_jgk"|""|""|""|""|"DEM|AGE:29mo"
5|"\PCORI\DEMOGRAPHIC\Age\0-9 years old\2 years old\30 months old\"|"30 months old"|"N"|"LAE"||"DEM|AGE:30mo"|""|"patient_num"|"patient_dimension"|"birth_date"|"N"|"BETWEEN"|"getdate() - (30.4375*31) AND getdate() - (30.4375*30)"|""|"Demographics \ Age \ 0-9 years old \ 2 years old \ 30 months old"|"@"|2010/08/18 12:00:00 AM|2010/08/18 12:00:00 AM|2010/08/18 12:00:00 AM|"lcp5_jgk"|""|""|""|""|"DEM|AGE:30mo"
5|"\PCORI\DEMOGRAPHIC\Age\0-9 years old\2 years old\31 months old\"|"31 months old"|"N"|"LAE"||"DEM|AGE:31mo"|""|"patient_num"|"patient_dimension"|"birth_date"|"N"|"BETWEEN"|"getdate() - (30.4375*32) AND getdate() - (30.4375*31)"|""|"Demographics \ Age \ 0-9 years old \ 2 years old \ 31 months old"|"@"|2010/08/18 12:00:00 AM|2010/08/18 12:00:00 AM|2010/08/18 12:00:00 AM|"lcp5_jgk"|""|""|""|""|"DEM|AGE:31mo"
4|"\PCORI\DEMOGRAPHIC\Age\75-84 years old\76 years old\"|"76 years old"|"N"|"LAE"||"DEM|AGE:76"|""|"patient_num"|"patient_dimension"|"birth_date"|"N"|"BETWEEN"|"getdate() - (365.25 *77) AND getdate() - (365.25 * 76) "|""|"Demographics \ Age \ 75-84 years old \ 76 years old"|"@"|2010/08/18 10:59:52 AM|2010/08/18 10:59:52 AM|2010/08/18 10:59:52 AM|"lcp5"|""|""|"\PCORI\DEMOGRAPHIC\Age\75-84 years old\"|"76 years old"|"DEM|AGE:76"
4|"\PCORI\DEMOGRAPHIC\Age\75-84 years old\77 years old\"|"77 years old"|"N"|"LAE"||"DEM|AGE:77"|""|"patient_num"|"patient_dimension"|"birth_date"|"N"|"BETWEEN"|"getdate() - (365.25 *78) AND getdate() - (365.25 * 77) "|""|"Demographics \ Age \ 75-84 years old \ 77 years old"|"@"|2010/08/18 10:59:52 AM|2010/08/18 10:59:52 AM|2010/08/18 10:59:52 AM|"lcp5"|""|""|"\PCORI\DEMOGRAPHIC\Age\75-84 years old\"|"77 years old"|"DEM|AGE:77"
4|"\PCORI\DEMOGRAPHIC\Age\75-84 years old\78 years old\"|"78 years old"|"N"|"LAE"||"DEM|AGE:78"|""|"patient_num"|"patient_dimension"|"birth_date"|"N"|"BETWEEN"|"getdate() - (365.25 *79) AND getdate() - (365.25 * 78) "|""|"Demographics \ Age \ 75-84 years old \ 78 years old"|"@"|2010/08/18 10:59:52 AM|2010/08/18 10:59:52 AM|2010/08/18 10:59:52 AM|"lcp5"|""|""|"\PCORI\DEMOGRAPHIC\Age\75-84 years old\"|"78 years old"|"DEM|AGE:78"
4|"\PCORI\DEMOGRAPHIC\Age\75-84 years old\79 years old\"|"79 years old"|"N"|"LAE"||"DEM|AGE:79"|""|"patient_num"|"patient_dimension"|"birth_date"|"N"|"BETWEEN"|"getdate() - (365.25 *80) AND getdate() - (365.25 * 79) "|""|"Demographics \ Age \ 75-84 years old \ 79 years old"|"@"|2010/08/18 10:59:52 AM|2010/08/18 10:59:52 AM|2010/08/18 10:59:52 AM|"lcp5"|""|""|"\PCORI\DEMOGRAPHIC\Age\75-84 years old\"|"79 years old"|"DEM|AGE:79"
4|"\PCORI\DEMOGRAPHIC\Age\75-84 years old\80 years old\"|"80 years old"|"N"|"LAE"||"DEM|AGE:80"|""|"patient_num"|"patient_dimension"|"birth_date"|"N"|"BETWEEN"|"getdate() - (365.25 *81) AND getdate() - (365.25 * 80) "|""|"Demographics \ Age \ 75-84 years old \ 80 years old"|"@"|2010/08/18 10:59:52 AM|2010/08/18 10:59:52 AM|2010/08/18 10:59:52 AM|"lcp5"|""|""|"\PCORI\DEMOGRAPHIC\Age\75-84 years old\"|"80 years old"|"DEM|AGE:80"
4|"\PCORI\DEMOGRAPHIC\Age\75-84 years old\81 year old\"|"81 years old"|"N"|"LAE"||"DEM|AGE:81"|""|"patient_num"|"patient_dimension"|"birth_date"|"N"|"BETWEEN"|"getdate() - (365.25 *82) AND getdate() - (365.25 * 81) "|""|"Demographics \ Age \ 75-84 years old \ 81 years old"|"@"|2010/08/18 10:59:52 AM|2010/08/18 10:59:52 AM|2010/08/18 10:59:52 AM|"lcp5"|""|""|"\PCORI\DEMOGRAPHIC\Age\75-84 years old\"|"81 year old"|"DEM|AGE:81"
4|"\PCORI\DEMOGRAPHIC\Age\75-84 years old\82 years old\"|"82 years old"|"N"|"LAE"||"DEM|AGE:82"|""|"patient_num"|"patient_dimension"|"birth_date"|"N"|"BETWEEN"|"getdate() - (365.25 *83) AND getdate() - (365.25 * 82) "|""|"Demographics \ Age \ 75-84 years old \ 82 years old"|"@"|2010/08/18 10:59:52 AM|2010/08/18 10:59:52 AM|2010/08/18 10:59:52 AM|"lcp5"|""|""|"\PCORI\DEMOGRAPHIC\Age\75-84 years old\"|"82 years old"|"DEM|AGE:82"
